Hourly measurement data supplied by UK-air on 20/04/2024
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Cambridge Roadside",,,,,
Latitude,,52.202370,,,,,,
Longitude,,0.124456,,,,,,
Site Type,,Urban Traffic,,,,,,
Zone,,Eastern,,,,,,
Agglomeration,,#N/A,,,,,,
Local Authority,,"Cambridge",,,,,,
Date,Time,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status
2022-08-14,15:00:00,5.25524,V ugm-3,20.78797,V ugm-3,28.84588,V ugm-3
2022-08-14,16:00:00,4.06609,V ugm-3,21.52731,V ugm-3,27.7619,V ugm-3
2022-08-14,17:00:00,3.83594,V ugm-3,20.73601,V ugm-3,26.6177,V ugm-3
2022-08-14,18:00:00,2.95367,V ugm-3,15.40426,V ugm-3,19.93317,V ugm-3
2022-08-14,19:00:00,3.6825,V ugm-3,21.39283,V ugm-3,27.03925,V ugm-3
2022-08-14,20:00:00,3.10711,V ugm-3,23.90105,V ugm-3,28.66522,V ugm-3
2022-08-14,21:00:00,2.83859,V ugm-3,16.48403,V ugm-3,20.83648,V ugm-3
2022-08-14,22:00:00,3.06875,V ugm-3,13.24052,V ugm-3,17.94587,V ugm-3
2022-08-14,23:00:00,2.83859,V ugm-3,16.00226,V ugm-3,20.35471,V ugm-3
2022-08-14,24:00:00,2.49336,V ugm-3,14.84543,V ugm-3,18.66852,V ugm-3
2022-08-15,01:00:00,1.99452,V ugm-3,10.83286,V ugm-3,13.89108,V ugm-3
2022-08-15,02:00:00,2.40366,V ugm-3,11.08878,V ugm-3,14.77433,V ugm-3
2022-08-15,03:00:00,2.26302,V ugm-3,14.05454,V ugm-3,17.52445,V ugm-3
2022-08-15,04:00:00,2.14795,V ugm-3,12.9061,V ugm-3,16.19958,V ugm-3
2022-08-15,05:00:00,6.98083,V ugm-3,23.56222,V ugm-3,34.26601,V ugm-3
2022-08-15,06:00:00,8.20823,V ugm-3,33.66431,V ugm-3,46.25009,V ugm-3
2022-08-15,07:00:00,20.25209,V ugm-3,48.92135,V ugm-3,79.97411,V ugm-3
2022-08-15,08:00:00,21.86305,V ugm-3,43.56061,V ugm-3,77.08348,V ugm-3
2022-08-15,09:00:00,15.18906,V ugm-3,43.25515,V ugm-3,66.54472,V ugm-3
2022-08-15,10:00:00,15.11235,V ugm-3,40.24126,V ugm-3,63.4132,V ugm-3
2022-08-15,11:00:00,17.95071,V ugm-3,43.17596,V ugm-3,70.7,V ugm-3
2022-08-15,12:00:00,7.97809,V ugm-3,26.24861,V ugm-3,38.48152,V ugm-3
2022-08-15,13:00:00,6.75069,V ugm-3,26.86595,V ugm-3,37.21687,V ugm-3
2022-08-15,14:00:00,6.21371,V ugm-3,31.12194,V ugm-3,40.64949,V ugm-3
2022-08-15,15:00:00,8.24659,V ugm-3,31.01597,V ugm-3,43.66056,V ugm-3
2022-08-15,16:00:00,8.09316,V ugm-3,39.98333,V ugm-3,52.39268,V ugm-3
2022-08-15,17:00:00,8.66851,V ugm-3,40.24536,V ugm-3,53.53688,V ugm-3
2022-08-15,18:00:00,11.04659,V ugm-3,40.27252,V ugm-3,57.21039,V ugm-3
2022-08-15,19:00:00,10.96988,V ugm-3,31.17626,V ugm-3,47.99651,V ugm-3
2022-08-15,20:00:00,4.0274,V ugm-3,19.29841,V ugm-3,25.47368,V ugm-3
2022-08-15,21:00:00,6.137,V ugm-3,26.00029,V ugm-3,35.41022,V ugm-3
2022-08-15,22:00:00,5.02466,V ugm-3,32.70422,V ugm-3,40.4086,V ugm-3
2022-08-15,23:00:00,4.21918,V ugm-3,18.82369,V ugm-3,25.29302,V ugm-3
2022-08-15,24:00:00,3.26028,V ugm-3,14.1514,V ugm-3,19.15043,V ugm-3
2022-08-16,01:00:00,2.4546,V ugm-3,9.56545,V ugm-3,13.32911,V ugm-3
2022-08-16,02:00:00,2.55687,V ugm-3,10.53277,V ugm-3,14.45325,V ugm-3
2022-08-16,03:00:00,2.37789,V ugm-3,13.39675,V ugm-3,17.04279,V ugm-3
2022-08-16,04:00:00,2.60801,V ugm-3,13.10413,V ugm-3,17.10302,V ugm-3
2022-08-16,05:00:00,3.33672,V ugm-3,14.27522,V ugm-3,19.39145,V ugm-3
2022-08-16,06:00:00,15.6864,V ugm-3,32.97798,V ugm-3,57.03013,V ugm-3
2022-08-16,07:00:00,24.31584,V ugm-3,48.4722,V ugm-3,85.75597,V ugm-3
2022-08-16,08:00:00,37.08741,V ugm-3,57.01303,V ugm-3,113.87959,V ugm-3
2022-08-16,09:00:00,19.445,V ugm-3,49.5572,V ugm-3,79.37245,V ugm-3
2022-08-16,10:00:00,27.65256,V ugm-3,47.45107,V ugm-3,89.85106,V ugm-3
2022-08-16,11:00:00,12.69486,V ugm-3,38.95005,V ugm-3,58.41523,V ugm-3
2022-08-16,12:00:00,13.1551,V ugm-3,41.49634,V ugm-3,61.66722,V ugm-3
2022-08-16,13:00:00,11.8511,V ugm-3,38.31671,V ugm-3,56.48813,V ugm-3
2022-08-16,14:00:00,15.34122,V ugm-3,41.33609,V ugm-3,64.85898,V ugm-3
2022-08-16,15:00:00,15.83981,V ugm-3,41.71582,V ugm-3,66.00319,V ugm-3
2022-08-16,16:00:00,10.27862,V ugm-3,38.86092,V ugm-3,54.62125,V ugm-3
2022-08-16,17:00:00,5.71461,V ugm-3,28.0333,V ugm-3,36.79557,V ugm-3
2022-08-16,18:00:00,6.78849,V ugm-3,31.20445,V ugm-3,41.61333,V ugm-3
2022-08-16,19:00:00,8.66779,V ugm-3,46.26902,V ugm-3,59.55945,V ugm-3
2022-08-16,20:00:00,8.20755,V ugm-3,32.0999,V ugm-3,44.68464,V ugm-3
2022-08-16,21:00:00,6.09814,V ugm-3,23.59103,V ugm-3,32.94137,V ugm-3
2022-08-16,22:00:00,5.94472,V ugm-3,26.83735,V ugm-3,35.95247,V ugm-3
2022-08-16,23:00:00,7.5172,V ugm-3,25.63069,V ugm-3,37.15691,V ugm-3
2022-08-16,24:00:00,3.14495,V ugm-3,14.56926,V ugm-3,19.39145,V ugm-3
2022-08-17,01:00:00,1.89193,V ugm-3,10.42829,V ugm-3,13.32921,V ugm-3
2022-08-17,02:00:00,2.24986,V ugm-3,10.36125,V ugm-3,13.81099,V ugm-3
2022-08-17,03:00:00,1.9175,V ugm-3,7.65901,V ugm-3,10.59913,V ugm-3
2022-08-17,04:00:00,1.9175,V ugm-3,8.02034,V ugm-3,10.96046,V ugm-3
2022-08-17,05:00:00,2.26265,V ugm-3,7.61157,V ugm-3,11.08091,V ugm-3
2022-08-17,06:00:00,4.21849,V ugm-3,13.40511,V ugm-3,19.87336,V ugm-3
2022-08-17,07:00:00,7.20978,V ugm-3,23.15143,V ugm-3,34.20628,V ugm-3
2022-08-17,08:00:00,6.32773,V ugm-3,19.98721,V ugm-3,29.6896,V ugm-3
2022-08-17,09:00:00,6.17433,V ugm-3,19.55998,V ugm-3,29.02716,V ugm-3
2022-08-17,10:00:00,6.63453,V ugm-3,13.19345,V ugm-3,23.36626,V ugm-3
2022-08-17,11:00:00,6.28938,V ugm-3,15.04756,V ugm-3,24.69115,V ugm-3
2022-08-17,12:00:00,5.59909,V ugm-3,13.63689,V ugm-3,22.22203,V ugm-3
2022-08-17,13:00:00,5.48404,V ugm-3,11.9464,V ugm-3,20.35514,V ugm-3
2022-08-17,14:00:00,5.82918,V ugm-3,12.01941,V ugm-3,20.95737,V ugm-3
2022-08-17,15:00:00,7.97678,V ugm-3,14.20671,V ugm-3,26.4376,V ugm-3
2022-08-17,16:00:00,6.17433,V ugm-3,12.45374,V ugm-3,21.92092,V ugm-3
2022-08-17,17:00:00,5.33064,V ugm-3,11.69984,V ugm-3,19.87336,V ugm-3
2022-08-17,18:00:00,4.98549,V ugm-3,12.3495,V ugm-3,19.99381,V ugm-3
2022-08-17,19:00:00,4.67869,V ugm-3,11.37459,V ugm-3,18.54847,V ugm-3
2022-08-17,20:00:00,3.83499,V ugm-3,9.35601,V ugm-3,15.23625,V ugm-3
2022-08-17,21:00:00,4.21849,V ugm-3,9.97243,V ugm-3,16.44069,V ugm-3
2022-08-17,22:00:00,2.99129,V ugm-3,6.37388,V ugm-3,10.96046,V ugm-3
2022-08-17,23:00:00,2.64614,V ugm-3,5.33732,V ugm-3,9.39468,V ugm-3
2022-08-17,24:00:00,2.41604,V ugm-3,4.72658,V ugm-3,8.43112,V ugm-3
2022-08-18,01:00:00,2.14742,V ugm-3,3.93407,V ugm-3,7.22673,V ugm-3
2022-08-18,02:00:00,2.55645,V ugm-3,4.75224,V ugm-3,8.67207,V ugm-3
2022-08-18,03:00:00,2.10907,V ugm-3,4.29398,V ugm-3,7.52784,V ugm-3
2022-08-18,04:00:00,2.99105,V ugm-3,6.85612,V ugm-3,11.44232,V ugm-3
2022-08-18,05:00:00,2.56923,V ugm-3,5.63598,V ugm-3,9.57542,V ugm-3
2022-08-18,06:00:00,6.44225,V ugm-3,12.0431,V ugm-3,21.92108,V ugm-3
2022-08-18,07:00:00,11.12055,V ugm-3,22.03328,V ugm-3,39.08456,V ugm-3
2022-08-18,08:00:00,15.9139,V ugm-3,25.0419,V ugm-3,49.44287,V ugm-3
2022-08-18,09:00:00,19.74857,V ugm-3,23.55841,V ugm-3,53.83913,V ugm-3
2022-08-18,10:00:00,13.80483,V ugm-3,27.01109,V ugm-3,48.17819,V ugm-3
2022-08-18,11:00:00,12.50104,V ugm-3,22.20503,V ugm-3,41.37302,V ugm-3
2022-08-18,12:00:00,17.44777,V ugm-3,39.91371,V ugm-3,66.66657,V ugm-3
2022-08-18,13:00:00,10.66039,V ugm-3,22.0764,V ugm-3,38.42211,V ugm-3
2022-08-18,14:00:00,16.33571,V ugm-3,39.99282,V ugm-3,65.04056,V ugm-3
2022-08-18,15:00:00,14.84019,V ugm-3,36.38409,V ugm-3,59.13873,V ugm-3
2022-08-18,16:00:00,9.58668,V ugm-3,34.32193,V ugm-3,49.02131,V ugm-3
2022-08-18,17:00:00,13.38301,V ugm-3,30.06677,V ugm-3,50.5871,V ugm-3
2022-08-18,18:00:00,7.82273,V ugm-3,20.58581,V ugm-3,32.5805,V ugm-3
2022-08-18,19:00:00,7.0558,V ugm-3,18.87107,V ugm-3,29.68981,V ugm-3
2022-08-18,20:00:00,7.28588,V ugm-3,18.63873,V ugm-3,29.81026,V ugm-3
2022-08-18,21:00:00,7.70769,V ugm-3,20.70198,V ugm-3,32.52028,V ugm-3
2022-08-18,22:00:00,6.59564,V ugm-3,14.75882,V ugm-3,24.87199,V ugm-3
2022-08-18,23:00:00,4.60161,V ugm-3,10.58956,V ugm-3,17.64526,V ugm-3
2022-08-18,24:00:00,3.25947,V ugm-3,5.48097,V ugm-3,10.47876,V ugm-3
2022-08-19,01:00:00,2.30062,V ugm-3,3.85982,V ugm-3,7.38737,V ugm-3
2022-08-19,02:00:00,3.16974,V ugm-3,5.177,V ugm-3,10.03719,V ugm-3
2022-08-19,03:00:00,3.29755,V ugm-3,5.12155,V ugm-3,10.17771,V ugm-3
2022-08-19,04:00:00,3.48927,V ugm-3,4.1049,V ugm-3,9.45504,V ugm-3
2022-08-19,05:00:00,5.52147,V ugm-3,6.83054,V ugm-3,15.29668,V ugm-3
2022-08-19,06:00:00,11.23467,V ugm-3,10.05484,V ugm-3,27.28109,V ugm-3
2022-08-19,07:00:00,12.73007,V ugm-3,15.71139,V ugm-3,35.23055,V ugm-3
2022-08-19,08:00:00,21.05062,V ugm-3,20.23743,V ugm-3,52.5146,V ugm-3
2022-08-19,09:00:00,14.76228,V ugm-3,14.64296,V ugm-3,37.27814,V ugm-3
2022-08-19,10:00:00,11.54142,V ugm-3,14.58303,V ugm-3,32.27962,V ugm-3
2022-08-19,11:00:00,13.13906,V ugm-3,14.62255,V ugm-3,34.76884,V ugm-3
2022-08-19,12:00:00,12.57669,V ugm-3,15.76589,V ugm-3,35.04988,V ugm-3
2022-08-19,13:00:00,10.23773,V ugm-3,19.83403,V ugm-3,35.53166,V ugm-3
2022-08-19,14:00:00,13.80369,V ugm-3,20.20795,V ugm-3,41.37331,V ugm-3
2022-08-19,15:00:00,18.90338,V ugm-3,22.98781,V ugm-3,51.97259,V ugm-3
2022-08-19,16:00:00,14.53221,V ugm-3,21.92138,V ugm-3,44.2038,V ugm-3
2022-08-19,17:00:00,13.68866,V ugm-3,24.23862,V ugm-3,45.22759,V ugm-3
2022-08-19,18:00:00,10.88958,V ugm-3,19.61745,V ugm-3,36.31457,V ugm-3
2022-08-19,19:00:00,7.63037,V ugm-3,17.2676,V ugm-3,28.96734,V ugm-3
2022-08-19,20:00:00,8.24387,V ugm-3,18.25406,V ugm-3,30.89448,V ugm-3
2022-08-19,21:00:00,15.87424,V ugm-3,26.42796,V ugm-3,50.76813,V ugm-3
2022-08-19,22:00:00,14.53221,V ugm-3,22.52361,V ugm-3,44.80603,V ugm-3
2022-08-19,23:00:00,8.66565,V ugm-3,18.8118,V ugm-3,32.09895,V ugm-3
2022-08-19,24:00:00,7.70706,V ugm-3,13.7173,V ugm-3,25.53462,V ugm-3
2022-08-20,01:00:00,5.7255,V ugm-3,11.45615,V ugm-3,20.23512,V ugm-3
2022-08-20,02:00:00,5.26542,V ugm-3,11.35862,V ugm-3,19.43214,V ugm-3
2022-08-20,03:00:00,4.44749,V ugm-3,9.68188,V ugm-3,16.50126,V ugm-3
2022-08-20,04:00:00,4.29413,V ugm-3,8.71256,V ugm-3,15.29679,V ugm-3
2022-08-20,05:00:00,3.52732,V ugm-3,7.78049,V ugm-3,13.18897,V ugm-3
2022-08-20,06:00:00,9.50842,V ugm-3,12.52124,V ugm-3,27.10061,V ugm-3
2022-08-20,07:00:00,11.23374,V ugm-3,13.66987,V ugm-3,30.8947,V ugm-3
2022-08-20,08:00:00,11.04204,V ugm-3,16.73409,V ugm-3,33.66498,V ugm-3
2022-08-20,09:00:00,10.77366,V ugm-3,10.34034,V ugm-3,26.85972,V ugm-3
2022-08-20,10:00:00,8.93332,V ugm-3,12.4997,V ugm-3,26.19726,V ugm-3
2022-08-20,11:00:00,12.06445,V ugm-3,13.54038,V ugm-3,32.03895,V ugm-3
2022-08-20,12:00:00,13.53417,V ugm-3,13.99691,V ugm-3,34.74901,V ugm-3
2022-08-20,13:00:00,10.92702,V ugm-3,15.10375,V ugm-3,31.85828,V ugm-3
2022-08-20,14:00:00,11.15706,V ugm-3,19.44846,V ugm-3,36.55572,V ugm-3
2022-08-20,15:00:00,24.88293,V ugm-3,47.54487,V ugm-3,85.69816,V ugm-3
2022-08-20,16:00:00,17.52157,V ugm-3,24.62514,V ugm-3,51.49117,V ugm-3
2022-08-20,17:00:00,13.49583,V ugm-3,20.25873,V ugm-3,40.95204,V ugm-3
2022-08-20,18:00:00,9.43174,V ugm-3,15.95111,V ugm-3,30.41291,V ugm-3
2022-08-20,19:00:00,8.05149,V ugm-3,17.8868,V ugm-3,30.23224,V ugm-3
2022-08-20,20:00:00,10.92702,V ugm-3,20.88521,V ugm-3,37.63974,V ugm-3
2022-08-20,21:00:00,10.42859,V ugm-3,25.68444,V ugm-3,41.67472,V ugm-3
2022-08-20,22:00:00,8.20485,V ugm-3,16.2665,V ugm-3,28.8471,V ugm-3
2022-08-20,23:00:00,8.05149,V ugm-3,18.12769,V ugm-3,30.47313,V ugm-3
2022-08-20,24:00:00,5.36766,V ugm-3,11.70371,V ugm-3,19.93401,V ugm-3
2022-08-21,01:00:00,4.03819,V ugm-3,8.26196,V ugm-3,14.45376,V ugm-3
2022-08-21,02:00:00,5.26498,V ugm-3,10.07464,V ugm-3,18.1475,V ugm-3
2022-08-21,03:00:00,3.64204,V ugm-3,7.6649,V ugm-3,13.24928,V ugm-3
2022-08-21,04:00:00,4.37045,V ugm-3,8.2343,V ugm-3,14.93555,V ugm-3
2022-08-21,05:00:00,8.74089,V ugm-3,8.6997,V ugm-3,22.10221,V ugm-3
2022-08-21,06:00:00,4.48546,V ugm-3,8.23862,V ugm-3,15.11623,V ugm-3
2022-08-21,07:00:00,4.5238,V ugm-3,7.81849,V ugm-3,14.75488,V ugm-3
2022-08-21,08:00:00,6.28731,V ugm-3,6.43941,V ugm-3,16.07981,V ugm-3
2022-08-21,09:00:00,6.32565,V ugm-3,8.00667,V ugm-3,17.70586,V ugm-3
2022-08-21,10:00:00,7.85914,V ugm-3,10.17215,V ugm-3,22.22266,V ugm-3
2022-08-21,11:00:00,7.32241,V ugm-3,10.87467,V ugm-3,22.10221,V ugm-3
2022-08-21,12:00:00,8.85591,V ugm-3,14.84687,V ugm-3,28.42573,V ugm-3
2022-08-21,13:00:00,9.39263,V ugm-3,15.46928,V ugm-3,29.87111,V ugm-3
2022-08-21,14:00:00,16.71504,V ugm-3,19.9602,V ugm-3,45.58957,V ugm-3
2022-08-21,15:00:00,16.52335,V ugm-3,22.90397,V ugm-3,48.23943,V ugm-3
2022-08-21,16:00:00,16.40834,V ugm-3,25.24839,V ugm-3,50.4075,V ugm-3
2022-08-21,17:00:00,16.21666,V ugm-3,24.15715,V ugm-3,49.02234,V ugm-3
2022-08-21,18:00:00,7.55244,V ugm-3,16.66482,V ugm-3,28.24506,V ugm-3
2022-08-21,19:00:00,8.05082,V ugm-3,19.21296,V ugm-3,31.55738,V ugm-3
2022-08-21,20:00:00,6.67068,V ugm-3,18.61907,V ugm-3,28.8473,V ugm-3
2022-08-21,21:00:00,8.70256,V ugm-3,18.03298,V ugm-3,31.37671,V ugm-3
2022-08-21,22:00:00,8.93258,V ugm-3,18.88476,V ugm-3,32.58119,V ugm-3
2022-08-21,23:00:00,5.36722,V ugm-3,16.40201,V ugm-3,24.63162,V ugm-3
2022-08-21,24:00:00,4.44712,V ugm-3,14.50048,V ugm-3,21.3193,V ugm-3
2022-08-22,01:00:00,4.29342,V ugm-3,11.16298,V ugm-3,17.74613,V ugm-3
2022-08-22,02:00:00,3.06673,V ugm-3,12.88329,V ugm-3,17.58554,V ugm-3
2022-08-22,03:00:00,3.4884,V ugm-3,13.56166,V ugm-3,18.91047,V ugm-3
2022-08-22,04:00:00,3.68007,V ugm-3,15.01428,V ugm-3,20.65698,V ugm-3
2022-08-22,05:00:00,7.36015,V ugm-3,21.11535,V ugm-3,32.40075,V ugm-3
2022-08-22,06:00:00,21.31375,V ugm-3,31.45839,V ugm-3,64.13902,V ugm-3
2022-08-22,07:00:00,35.45903,V ugm-3,32.47388,V ugm-3,86.84363,V ugm-3
2022-08-22,08:00:00,28.32889,V ugm-3,33.048,V ugm-3,76.48503,V ugm-3
2022-08-22,09:00:00,20.96875,V ugm-3,32.71008,V ugm-3,64.86171,V ugm-3
2022-08-22,10:00:00,13.83861,V ugm-3,20.09506,V ugm-3,41.31396,V ugm-3
2022-08-22,11:00:00,19.85706,V ugm-3,28.63311,V ugm-3,59.08017,V ugm-3
2022-08-22,12:00:00,14.18361,V ugm-3,25.64873,V ugm-3,47.39663,V ugm-3
2022-08-22,13:00:00,14.87363,V ugm-3,26.5179,V ugm-3,49.32381,V ugm-3
2022-08-22,14:00:00,10.46521,V ugm-3,23.03923,V ugm-3,39.08566,V ugm-3
2022-08-22,15:00:00,17.48034,V ugm-3,24.5084,V ugm-3,51.31122,V ugm-3
2022-08-22,16:00:00,12.38191,V ugm-3,20.40145,V ugm-3,39.38678,V ugm-3
2022-08-22,17:00:00,15.44864,V ugm-3,27.44296,V ugm-3,51.13054,V ugm-3
2022-08-22,18:00:00,15.4103,V ugm-3,21.65997,V ugm-3,45.28877,V ugm-3
2022-08-22,19:00:00,9.92853,V ugm-3,19.28507,V ugm-3,34.5086,V ugm-3
2022-08-22,20:00:00,9.66019,V ugm-3,17.16709,V ugm-3,31.97918,V ugm-3
2022-08-22,21:00:00,7.39848,V ugm-3,21.17702,V ugm-3,32.52119,V ugm-3
2022-08-22,22:00:00,8.62517,V ugm-3,16.94736,V ugm-3,30.17244,V ugm-3
2022-08-22,23:00:00,5.09843,V ugm-3,12.83949,V ugm-3,20.65698,V ugm-3
2022-08-22,24:00:00,4.63842,V ugm-3,10.17226,V ugm-3,17.28441,V ugm-3
2022-08-23,01:00:00,3.57755,V ugm-3,5.59587,V ugm-3,11.08137,V ugm-3
2022-08-23,02:00:00,2.86204,V ugm-3,7.57627,V ugm-3,11.96467,V ugm-3
2022-08-23,03:00:00,2.83649,V ugm-3,5.04586,V ugm-3,9.39508,V ugm-3
2022-08-23,04:00:00,3.29646,V ugm-3,3.85878,V ugm-3,8.91328,V ugm-3
2022-08-23,05:00:00,3.64144,V ugm-3,4.47409,V ugm-3,10.05755,V ugm-3
2022-08-23,06:00:00,17.01893,V ugm-3,18.04949,V ugm-3,44.14482,V ugm-3
2022-08-23,07:00:00,18.0922,V ugm-3,17.90946,V ugm-3,45.65044,V ugm-3
2022-08-23,08:00:00,25.91171,V ugm-3,21.81908,V ugm-3,61.5498,V ugm-3
2022-08-23,09:00:00,16.21398,V ugm-3,18.38036,V ugm-3,43.24145,V ugm-3
2022-08-23,10:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-23,11:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-23,12:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-23,13:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-23,14:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-23,15:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-23,16:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-23,17:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-23,18:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-23,19:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-23,20:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-23,21:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-23,22:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-23,23:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-23,24:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-24,01:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-24,02:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-24,03:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-24,04:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-24,05:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-24,06:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-24,07:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-24,08:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-24,09:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-24,10:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-24,11:00:00,13.24102,V ugm-3,11.5321,V ugm-3,31.83472,V ugm-3
2022-08-24,12:00:00,11.46517,V ugm-3,14.39801,V ugm-3,31.97769,V ugm-3
2022-08-24,13:00:00,14.30031,V ugm-3,17.24703,V ugm-3,39.17386,V ugm-3
2022-08-24,14:00:00,14.76764,V ugm-3,17.76954,V ugm-3,40.41293,V ugm-3
2022-08-24,15:00:00,9.93856,V ugm-3,21.64743,V ugm-3,36.88633,V ugm-3
2022-08-24,16:00:00,11.62095,V ugm-3,19.35374,V ugm-3,37.17227,V ugm-3
2022-08-24,17:00:00,15.82692,V ugm-3,27.77358,V ugm-3,52.04118,V ugm-3
2022-08-24,18:00:00,21.15448,V ugm-3,39.85888,V ugm-3,72.2953,V ugm-3
2022-08-24,19:00:00,14.17568,V ugm-3,30.63903,V ugm-3,52.37478,V ugm-3
2022-08-24,20:00:00,7.78884,V ugm-3,26.37332,V ugm-3,38.31604,V ugm-3
2022-08-24,21:00:00,13.02294,V ugm-3,27.78385,V ugm-3,47.75207,V ugm-3
2022-08-24,22:00:00,6.07529,V ugm-3,19.89827,V ugm-3,29.21359,V ugm-3
2022-08-24,23:00:00,4.76677,V ugm-3,9.84749,V ugm-3,17.15643,V ugm-3
2022-08-24,24:00:00,1.33968,V ugm-3,7.52486,V ugm-3,9.57901,V ugm-3
2022-08-25,01:00:00,0.79479,V ugm-3,6.36008,V ugm-3,7.57874,V ugm-3
2022-08-25,02:00:00,0.62746,V ugm-3,7.38088,V ugm-3,8.34298,V ugm-3
2022-08-25,03:00:00,0.50197,V ugm-3,6.63392,V ugm-3,7.4036,V ugm-3
2022-08-25,04:00:00,1.60004,V ugm-3,6.86085,V ugm-3,9.31421,V ugm-3
2022-08-25,05:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-25,06:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-25,07:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-25,08:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-25,09:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-25,10:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-25,11:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-25,12:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-25,13:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-25,14:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-25,15:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-25,16:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-25,17:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-25,18:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2022-08-25,19:00:00,9.94531,V ugm-3,17.94752,V ugm-3,33.19679,V ugm-3
2022-08-25,20:00:00,6.02366,V ugm-3,16.27044,V ugm-3,25.50659,V ugm-3
2022-08-25,21:00:00,3.5138,V ugm-3,14.10043,V ugm-3,19.48818,V ugm-3
2022-08-25,22:00:00,8.87862,V ugm-3,15.09316,V ugm-3,28.70686,V ugm-3
2022-08-25,23:00:00,9.34922,V ugm-3,16.18666,V ugm-3,30.52194,V ugm-3
2022-08-25,24:00:00,17.31802,V ugm-3,17.53331,V ugm-3,44.08724,V ugm-3
2022-08-26,01:00:00,20.97649,V ugm-3,20.94422,V ugm-3,53.10773,V ugm-3
2022-08-26,02:00:00,15.54282,V ugm-3,20.97765,V ugm-3,44.80965,V ugm-3
2022-08-26,03:00:00,13.77372,V ugm-3,19.57311,V ugm-3,40.69252,V ugm-3
2022-08-26,04:00:00,51.46191,V ugm-3,16.31334,V ugm-3,95.2205,V ugm-3
2022-08-26,05:00:00,107.82044,V ugm-3,28.70915,V ugm-3,194.03152,V ugm-3
2022-08-26,06:00:00,38.54115,V ugm-3,19.41703,V ugm-3,78.51263,V ugm-3
2022-08-26,07:00:00,56.76922,V ugm-3,25.98455,V ugm-3,113.02947,V ugm-3
2022-08-26,08:00:00,53.07306,V ugm-3,15.27916,V ugm-3,96.65671,V ugm-3
2022-08-26,09:00:00,45.49119,V ugm-3,17.09044,V ugm-3,86.84263,V ugm-3
2022-08-26,10:00:00,30.39064,V ugm-3,20.99912,V ugm-3,67.59746,V ugm-3
2022-08-26,11:00:00,20.81854,V ugm-3,28.59086,V ugm-3,60.51217,V ugm-3
